MAG	Function	sampling_time	enterotype	mean_value
ERR4836886_bin.36	D06	35	standard	0.6468566947619592
ERR4836886_bin.6	B03	7	distinct	0
ERR4836886_bin.6	B03	7	standard	0.007636660778821552
ERR4836886_bin.6	B03	21	distinct	0.08058540697417846
ERR4836886_bin.6	B03	21	standard	0.1294757728997336
ERR4836886_bin.6	B03	35	distinct	0
ERR4836886_bin.6	B03	35	standard	0.03568808493851069
ERR4836886_bin.6	B06	7	distinct	0
ERR4836886_bin.6	B06	7	standard	0.00693471700765988
ERR4836886_bin.6	B06	21	distinct	0.0875954193963149
ERR4836886_bin.6	B06	21	standard	0.1485474432754538
ERR4836886_bin.6	B06	35	distinct	0
ERR4836886_bin.6	B06	35	standard	0.10546286889796065
ERR4836886_bin.6	D01	7	distinct	0
ERR4836886_bin.6	D01	7	standard	0
ERR4836886_bin.6	D01	21	distinct	0
ERR4836886_bin.6	D01	21	standard	0
ERR4836886_bin.6	D01	35	distinct	0
ERR4836886_bin.6	D01	35	standard	0
ERR4836886_bin.6	D06	7	distinct	0
ERR4836886_bin.6	D06	7	standard	0
ERR4836886_bin.6	D06	21	distinct	0.04156867431927687
ERR4836886_bin.6	D06	21	standard	0.07382085482314509
ERR4836886_bin.6	D06	35	distinct	0
ERR4836886_bin.6	D06	35	standard	0.0038932456296557113
ERR4836886_bin.9	B03	7	distinct	0.05487711733024044
ERR4836886_bin.9	B03	7	standard	0.029547662487974875
ERR4836886_bin.9	B03	21	distinct	0.04646018103794843
ERR4836886_bin.9	B03	21	standard	0
ERR4836886_bin.9	B03	35	distinct	0
ERR4836886_bin.9	B03	35	standard	0.017582882216154148
ERR4836886_bin.9	B06	7	distinct	0.010131160122505927
ERR4836886_bin.9	B06	7	standard	0.005338764831480722
ERR4836886_bin.9	B06	21	distinct	0.017422567889230665
ERR4836886_bin.9	B06	21	standard	0.04508623983359795
ERR4836886_bin.9	B06	35	distinct	0
ERR4836886_bin.9	B06	35	standard	0.07006158219531369
ERR4836886_bin.9	D01	7	distinct	0
ERR4836886_bin.9	D01	7	standard	0.049929962455151106
ERR4836886_bin.9	D01	21	distinct	0
ERR4836886_bin.9	D01	21	standard	0
ERR4836886_bin.9	D01	35	distinct	0
ERR4836886_bin.9	D01	35	standard	0
ERR4836886_bin.9	D06	7	distinct	0
ERR4836886_bin.9	D06	7	standard	0
ERR4836886_bin.9	D06	21	distinct	0
ERR4836886_bin.9	D06	21	standard	0.008880622997526868
ERR4836886_bin.9	D06	35	distinct	0.0022055012927468384
ERR4836886_bin.9	D06	35	standard	0.021058531129343847
ERR4836887_bin.32	B03	7	distinct	0
ERR4836887_bin.32	B03	7	standard	0.29340031030403235
ERR4836887_bin.32	B03	21	distinct	0.02585529647716099
ERR4836887_bin.32	B03	21	standard	0.18445849345930312
ERR4836887_bin.32	B03	35	distinct	0
ERR4836887_bin.32	B03	35	standard	0.0811558523881467
ERR4836887_bin.32	B06	7	distinct	0
ERR4836887_bin.32	B06	7	standard	0.21369565938614046
ERR4836887_bin.32	B06	21	distinct	0.05192010819445911
ERR4836887_bin.32	B06	21	standard	0.22206679436944515
ERR4836887_bin.32	B06	35	distinct	0.003642943033732037
ERR4836887_bin.32	B06	35	standard	0.17381729605976254
ERR4836887_bin.32	D01	7	distinct	0
ERR4836887_bin.32	D01	7	standard	0
ERR4836887_bin.32	D01	21	distinct	0
ERR4836887_bin.32	D01	21	standard	0
ERR4836887_bin.32	D01	35	distinct	0
ERR4836887_bin.32	D01	35	standard	0
ERR4836887_bin.32	D06	7	distinct	0
ERR4836887_bin.32	D06	7	standard	0
ERR4836887_bin.32	D06	21	distinct	0
ERR4836887_bin.32	D06	21	standard	0
ERR4836887_bin.32	D06	35	distinct	0
ERR4836887_bin.32	D06	35	standard	0
ERR4836887_bin.35	B03	7	distinct	0.2532602005926411
ERR4836887_bin.35	B03	7	standard	0.8612131449493876
ERR4836887_bin.35	B03	21	distinct	1.1779218766960058
ERR4836887_bin.35	B03	21	standard	1.6046522726711094
ERR4836887_bin.35	B03	35	distinct	0.25830050258449333
ERR4836887_bin.35	B03	35	standard	0.5874273095971794
ERR4836887_bin.35	B06	7	distinct	0.5175150850139214
ERR4836887_bin.35	B06	7	standard	1.420869369931186
ERR4836887_bin.35	B06	21	distinct	2.0421234339606573
ERR4836887_bin.35	B06	21	standard	2.5753757733251055
ERR4836887_bin.35	B06	35	distinct	0.7209160147292678
ERR4836887_bin.35	B06	35	standard	0.9449982825753179
ERR4836887_bin.35	D01	7	distinct	0
ERR4836887_bin.35	D01	7	standard	0
ERR4836887_bin.35	D01	21	distinct	0
ERR4836887_bin.35	D01	21	standard	0
ERR4836887_bin.35	D01	35	distinct	0
ERR4836887_bin.35	D01	35	standard	0
ERR4836887_bin.35	D06	7	distinct	0
ERR4836887_bin.35	D06	7	standard	0
ERR4836887_bin.35	D06	21	distinct	0
ERR4836887_bin.35	D06	21	standard	0
ERR4836887_bin.35	D06	35	distinct	0
ERR4836887_bin.35	D06	35	standard	0
ERR4836887_bin.5	B03	7	distinct	0
ERR4836887_bin.5	B03	7	standard	0
ERR4836887_bin.5	B03	21	distinct	0
ERR4836887_bin.5	B03	21	standard	0
ERR4836887_bin.5	B03	35	distinct	0
ERR4836887_bin.5	B03	35	standard	0
ERR4836887_bin.5	B06	7	distinct	0
ERR4836887_bin.5	B06	7	standard	0
ERR4836887_bin.5	B06	21	distinct	0
ERR4836887_bin.5	B06	21	standard	0
ERR4836887_bin.5	B06	35	distinct	0
ERR4836887_bin.5	B06	35	standard	0
ERR4836887_bin.5	D01	7	distinct	0
ERR4836887_bin.5	D01	7	standard	0
ERR4836887_bin.5	D01	21	distinct	0
ERR4836887_bin.5	D01	21	standard	0
ERR4836887_bin.5	D01	35	distinct	0
ERR4836887_bin.5	D01	35	standard	0
ERR4836887_bin.5	D06	7	distinct	0
ERR4836887_bin.5	D06	7	standard	0
ERR4836887_bin.5	D06	21	distinct	0
ERR4836887_bin.5	D06	21	standard	0
ERR4836887_bin.5	D06	35	distinct	0
ERR4836887_bin.5	D06	35	standard	0
ERR4836887_bin.54	B03	7	distinct	0.838408160238987
ERR4836887_bin.54	B03	7	standard	25.588195541099015
ERR4836887_bin.54	B03	21	distinct	42.10939824357313
ERR4836887_bin.54	B03	21	standard	52.85349667606765
ERR4836887_bin.54	B03	35	distinct	10.441584421553946
ERR4836887_bin.54	B03	35	standard	76.60130053462812
ERR4836887_bin.54	B06	7	distinct	10.493624129701832
ERR4836887_bin.54	B06	7	standard	366.85280143248997
ERR4836887_bin.54	B06	21	distinct	339.38753672071954
ERR4836887_bin.54	B06	21	standard	564.6610762113759
ERR4836887_bin.54	B06	35	distinct	183.11280289785253
ERR4836887_bin.54	B06	35	standard	919.2137477526422
ERR4836887_bin.54	D01	7	distinct	1.4664368771219771
ERR4836887_bin.54	D01	7	standard	40.43035195400397
ERR4836887_bin.54	D01	21	distinct	34.9996596066754
ERR4836887_bin.54	D01	21	standard	33.004720222379625
ERR4836887_bin.54	D01	35	distinct	26.060521042147524
ERR4836887_bin.54	D01	35	standard	90.9747627087499
ERR4836887_bin.54	D06	7	distinct	0.6745161357638297
ERR4836887_bin.54	D06	7	standard	25.544578113400874
ERR4836887_bin.54	D06	21	distinct	24.80856847438214
ERR4836887_bin.54	D06	21	standard	40.72617862038939
ERR4836887_bin.54	D06	35	distinct	13.977917463267357
ERR4836887_bin.54	D06	35	standard	65.30068404505099
ERR4836888_bin.14	B03	7	distinct	0
ERR4836888_bin.14	B03	7	standard	0.034393776416562556
ERR4836888_bin.14	B03	21	distinct	0.055499089277970926
ERR4836888_bin.14	B03	21	standard	0.03994267842816371
ERR4836888_bin.14	B03	35	distinct	0.01533522451894343
ERR4836888_bin.14	B03	35	standard	0.13830037659970865
ERR4836888_bin.14	B06	7	distinct	0.0034373578987073666
ERR4836888_bin.14	B06	7	standard	0.00951399208504643
ERR4836888_bin.14	B06	21	distinct	0.19733891070970483
ERR4836888_bin.14	B06	21	standard	0.28545767885265916
ERR4836888_bin.14	B06	35	distinct	0.03901114860972603
ERR4836888_bin.14	B06	35	standard	0.4482669942877832
ERR4836888_bin.14	D01	7	distinct	0
ERR4836888_bin.14	D01	7	standard	0
ERR4836888_bin.14	D01	21	distinct	0
ERR4836888_bin.14	D01	21	standard	0
ERR4836888_bin.14	D01	35	distinct	0
ERR4836888_bin.14	D01	35	standard	0
ERR4836888_bin.14	D06	7	distinct	0
ERR4836888_bin.14	D06	7	standard	0
ERR4836888_bin.14	D06	21	distinct	0
ERR4836888_bin.14	D06	21	standard	0
ERR4836888_bin.14	D06	35	distinct	0
ERR4836888_bin.14	D06	35	standard	0
ERR4836888_bin.30	B03	7	distinct	1.9720130437890526
ERR4836888_bin.30	B03	7	standard	1.5486127608661713
ERR4836888_bin.30	B03	21	distinct	0.1882773426866092
ERR4836888_bin.30	B03	21	standard	0.5366605301511126
ERR4836888_bin.30	B03	35	distinct	1.9475607512760416
ERR4836888_bin.30	B03	35	standard	2.4301153597257867
ERR4836888_bin.30	B06	7	distinct	20.459049690794878
ERR4836888_bin.30	B06	7	standard	20.62666714963755
ERR4836888_bin.30	B06	21	distinct	2.94751896810406
ERR4836888_bin.30	B06	21	standard	5.445033280367149
ERR4836888_bin.30	B06	35	distinct	17.703385641040597
ERR4836888_bin.30	B06	35	standard	20.28534871016022
ERR4836888_bin.30	D01	7	distinct	0
ERR4836888_bin.30	D01	7	standard	0
ERR4836888_bin.30	D01	21	distinct	0
ERR4836888_bin.30	D01	21	standard	0
ERR4836888_bin.30	D01	35	distinct	0
ERR4836888_bin.30	D01	35	standard	0
ERR4836888_bin.30	D06	7	distinct	1.0338576520321932
ERR4836888_bin.30	D06	7	standard	1.7511637396892643
ERR4836888_bin.30	D06	21	distinct	0.44351408865183617
ERR4836888_bin.30	D06	21	standard	0.6117393602409583
ERR4836888_bin.30	D06	35	distinct	2.4873359140749765
ERR4836888_bin.30	D06	35	standard	3.7730199416746486
ERR4836889_bin.13	B03	7	distinct	0.09436385652973485
ERR4836889_bin.13	B03	7	standard	0.41909248192255943
ERR4836889_bin.13	B03	21	distinct	0.17187750998596082
ERR4836889_bin.13	B03	21	standard	0.02811442470295311
ERR4836889_bin.13	B03	35	distinct	0.12912002947608742
ERR4836889_bin.13	B03	35	standard	20.714942537609087
ERR4836889_bin.13	B06	7	distinct	1.340901305321201
ERR4836889_bin.13	B06	7	standard	3.8662900281969153
ERR4836889_bin.13	B06	21	distinct	2.5435928579235756
ERR4836889_bin.13	B06	21	standard	0.11303844598863959
ERR4836889_bin.13	B06	35	distinct	1.2236576011087514
ERR4836889_bin.13	B06	35	standard	137.3900320854661
ERR4836889_bin.13	D01	7	distinct	0.0582191623277621
ERR4836889_bin.13	D01	7	standard	0.34853634493500946
ERR4836889_bin.13	D01	21	distinct	0.280505906374329
ERR4836889_bin.13	D01	21	standard	0.01910320932138849
ERR4836889_bin.13	D01	35	distinct	0.10972883661212607
ERR4836889_bin.13	D01	35	standard	17.82621275014283
ERR4836889_bin.13	D06	7	distinct	0.604710378351047
ERR4836889_bin.13	D06	7	standard	2.1809130476373024
ERR4836889_bin.13	D06	21	distinct	0.9901530180313897
ERR4836889_bin.13	D06	21	standard	0.05668910991291687
ERR4836889_bin.13	D06	35	distinct	0.7382094114041183
ERR4836889_bin.13	D06	35	standard	73.47865801961439
ERR4836889_bin.41	B03	7	distinct	0.06585254079628852
ERR4836889_bin.41	B03	7	standard	0
ERR4836889_bin.41	B03	21	distinct	0.4495653467747137
ERR4836889_bin.41	B03	21	standard	0.07020368142261282
ERR4836889_bin.41	B03	35	distinct	0.28222196400578875
ERR4836889_bin.41	B03	35	standard	0.902181500011884
ERR4836889_bin.41	B06	7	distinct	0.03174629772525764
ERR4836889_bin.41	B06	7	standard	0.1664388466110911
ERR4836889_bin.41	B06	21	distinct	3.515238667602995
ERR4836889_bin.41	B06	21	standard	0.9554588272455748
ERR4836889_bin.41	B06	35	distinct	5.229725237709434
ERR4836889_bin.41	B06	35	standard	6.638427495185231
ERR4836889_bin.41	D01	7	distinct	0
ERR4836889_bin.41	D01	7	standard	0
ERR4836889_bin.41	D01	21	distinct	0
ERR4836889_bin.41	D01	21	standard	0
ERR4836889_bin.41	D01	35	distinct	0
ERR4836889_bin.41	D01	35	standard	0
ERR4836889_bin.41	D06	7	distinct	0
ERR4836889_bin.41	D06	7	standard	0.007996932743141887
ERR4836889_bin.41	D06	21	distinct	0.4027741773253572
ERR4836889_bin.41	D06	21	standard	0.07723407128376103
ERR4836889_bin.41	D06	35	distinct	0.4222187618117508
ERR4836889_bin.41	D06	35	standard	0.8692343402366169
ERR4836889_bin.9	B03	7	distinct	0
ERR4836889_bin.9	B03	7	standard	0
ERR4836889_bin.9	B03	21	distinct	0
ERR4836889_bin.9	B03	21	standard	0
ERR4836889_bin.9	B03	35	distinct	0
ERR4836889_bin.9	B03	35	standard	0
ERR4836889_bin.9	B06	7	distinct	0
ERR4836889_bin.9	B06	7	standard	0
ERR4836889_bin.9	B06	21	distinct	0
ERR4836889_bin.9	B06	21	standard	0
ERR4836889_bin.9	B06	35	distinct	0
ERR4836889_bin.9	B06	35	standard	0
ERR4836889_bin.9	D01	7	distinct	0
ERR4836889_bin.9	D01	7	standard	0
ERR4836889_bin.9	D01	21	distinct	0
ERR4836889_bin.9	D01	21	standard	0
ERR4836889_bin.9	D01	35	distinct	0
ERR4836889_bin.9	D01	35	standard	0
ERR4836889_bin.9	D06	7	distinct	0
ERR4836889_bin.9	D06	7	standard	0
ERR4836889_bin.9	D06	21	distinct	0
ERR4836889_bin.9	D06	21	standard	0
ERR4836889_bin.9	D06	35	distinct	0
ERR4836889_bin.9	D06	35	standard	0
ERR4836908_bin.15	B03	7	distinct	0.035071784534796445
ERR4836908_bin.15	B03	7	standard	0.005460346467347114
ERR4836908_bin.15	B03	21	distinct	0.9062765714450104
ERR4836908_bin.15	B03	21	standard	0.02925078601919647
ERR4836908_bin.15	B03	35	distinct	1.0586356092893516
ERR4836908_bin.15	B03	35	standard	0.34855320827617337
ERR4836908_bin.15	B06	7	distinct	0
ERR4836908_bin.15	B06	7	standard	0.06376004567256088
ERR4836908_bin.15	B06	21	distinct	2.4766029137419454
ERR4836908_bin.15	B06	21	standard	0.002137557439864353
ERR4836908_bin.15	B06	35	distinct	1.6705402469156105
ERR4836908_bin.15	B06	35	standard	2.441756082201503
ERR4836908_bin.15	D01	7	distinct	0
ERR4836908_bin.15	D01	7	standard	0
ERR4836908_bin.15	D01	21	distinct	0
ERR4836908_bin.15	D01	21	standard	0
ERR4836908_bin.15	D01	35	distinct	0
ERR4836908_bin.15	D01	35	standard	0
ERR4836908_bin.15	D06	7	distinct	0
ERR4836908_bin.15	D06	7	standard	0
ERR4836908_bin.15	D06	21	distinct	0
ERR4836908_bin.15	D06	21	standard	0
ERR4836908_bin.15	D06	35	distinct	0
ERR4836908_bin.15	D06	35	standard	0
ERR4836908_bin.3	B03	7	distinct	0
ERR4836908_bin.3	B03	7	standard	0.018849123086945214
ERR4836908_bin.3	B03	21	distinct	0.008361297171300377
ERR4836908_bin.3	B03	21	standard	1.0237122158159382
ERR4836908_bin.3	B03	35	distinct	0.01213025711010761
ERR4836908_bin.3	B03	35	standard	1.4986132993631784
ERR4836908_bin.3	B06	7	distinct	0.3709823656121713
ERR4836908_bin.3	B06	7	standard	0.45662982344162917
ERR4836908_bin.3	B06	21	distinct	0.4259116143719327
ERR4836908_bin.3	B06	21	standard	15.697188799291165
ERR4836908_bin.3	B06	35	distinct	0.19170700523281095
ERR4836908_bin.3	B06	35	standard	16.779481383178826
ERR4836908_bin.3	D01	7	distinct	0
ERR4836908_bin.3	D01	7	standard	0
ERR4836908_bin.3	D01	21	distinct	0
ERR4836908_bin.3	D01	21	standard	0
ERR4836908_bin.3	D01	35	distinct	0
ERR4836908_bin.3	D01	35	standard	0
ERR4836908_bin.3	D06	7	distinct	0
ERR4836908_bin.3	D06	7	standard	0.005802148638654329
ERR4836908_bin.3	D06	21	distinct	0.009121415095964048
ERR4836908_bin.3	D06	21	standard	0.46746699204962694
ERR4836908_bin.3	D06	35	distinct	0
ERR4836908_bin.3	D06	35	standard	0.5324801110384121
ERR4836908_bin.35	B03	7	distinct	0
ERR4836908_bin.35	B03	7	standard	0
ERR4836908_bin.35	B03	21	distinct	0
ERR4836908_bin.35	B03	21	standard	0
ERR4836908_bin.35	B03	35	distinct	0
ERR4836908_bin.35	B03	35	standard	0.29060547875126413
ERR4836908_bin.35	B06	7	distinct	0
ERR4836908_bin.35	B06	7	standard	0.02047697836793666
ERR4836908_bin.35	B06	21	distinct	0
ERR4836908_bin.35	B06	21	standard	0.01748647958492257
ERR4836908_bin.35	B06	35	distinct	0.0053323983186639055
ERR4836908_bin.35	B06	35	standard	0.40499745299771456
ERR4836908_bin.35	D01	7	distinct	0
ERR4836908_bin.35	D01	7	standard	0
ERR4836908_bin.35	D01	21	distinct	0
ERR4836908_bin.35	D01	21	standard	0
ERR4836908_bin.35	D01	35	distinct	0
ERR4836908_bin.35	D01	35	standard	0
ERR4836908_bin.35	D06	7	distinct	0
ERR4836908_bin.35	D06	7	standard	0
ERR4836908_bin.35	D06	21	distinct	0
ERR4836908_bin.35	D06	21	standard	0
ERR4836908_bin.35	D06	35	distinct	0
ERR4836908_bin.35	D06	35	standard	0
ERR4836908_bin.42	B03	7	distinct	0
ERR4836908_bin.42	B03	7	standard	0
ERR4836908_bin.42	B03	21	distinct	0
ERR4836908_bin.42	B03	21	standard	0
ERR4836908_bin.42	B03	35	distinct	0
ERR4836908_bin.42	B03	35	standard	0
ERR4836908_bin.42	B06	7	distinct	0
ERR4836908_bin.42	B06	7	standard	0
ERR4836908_bin.42	B06	21	distinct	0
ERR4836908_bin.42	B06	21	standard	0
ERR4836908_bin.42	B06	35	distinct	0
ERR4836908_bin.42	B06	35	standard	0
ERR4836908_bin.42	D01	7	distinct	0
ERR4836908_bin.42	D01	7	standard	0
ERR4836908_bin.42	D01	21	distinct	0
ERR4836908_bin.42	D01	21	standard	0
ERR4836908_bin.42	D01	35	distinct	0
ERR4836908_bin.42	D01	35	standard	0
ERR4836908_bin.42	D06	7	distinct	0
ERR4836908_bin.42	D06	7	standard	0
ERR4836908_bin.42	D06	21	distinct	0
ERR4836908_bin.42	D06	21	standard	0
ERR4836908_bin.42	D06	35	distinct	0
ERR4836908_bin.42	D06	35	standard	0
ERR4836908_bin.47	B03	7	distinct	0
ERR4836908_bin.47	B03	7	standard	0
ERR4836908_bin.47	B03	21	distinct	0
ERR4836908_bin.47	B03	21	standard	0
ERR4836908_bin.47	B03	35	distinct	0
ERR4836908_bin.47	B03	35	standard	0.027562786763054077
ERR4836908_bin.47	B06	7	distinct	0
ERR4836908_bin.47	B06	7	standard	0
ERR4836908_bin.47	B06	21	distinct	0.0025775836608389977
ERR4836908_bin.47	B06	21	standard	0
ERR4836908_bin.47	B06	35	distinct	0
ERR4836908_bin.47	B06	35	standard	0.05831516061829245
ERR4836908_bin.47	D01	7	distinct	0
ERR4836908_bin.47	D01	7	standard	0
ERR4836908_bin.47	D01	21	distinct	0
ERR4836908_bin.47	D01	21	standard	0
ERR4836908_bin.47	D01	35	distinct	0
ERR4836908_bin.47	D01	35	standard	0
ERR4836908_bin.47	D06	7	distinct	0
ERR4836908_bin.47	D06	7	standard	0
ERR4836908_bin.47	D06	21	distinct	0
ERR4836908_bin.47	D06	21	standard	0
ERR4836908_bin.47	D06	35	distinct	0
ERR4836908_bin.47	D06	35	standard	0
ERR4836908_bin.48	B03	7	distinct	0
ERR4836908_bin.48	B03	7	standard	0.0072804619564628276
ERR4836908_bin.48	B03	21	distinct	0.005574198114200254
ERR4836908_bin.48	B03	21	standard	0.0024284661644963534
ERR4836908_bin.48	B03	35	distinct	0.06742865878675941
ERR4836908_bin.48	B03	35	standard	0.05893902219492284
ERR4836908_bin.48	B06	7	distinct	0
ERR4836908_bin.48	B06	7	standard	0
ERR4836908_bin.48	B06	21	distinct	0.01794500897649795
ERR4836908_bin.48	B06	21	standard	0.002137557439864353
ERR4836908_bin.48	B06	35	distinct	0.10865801095309799
ERR4836908_bin.48	B06	35	standard	0.11189285245629113
ERR4836908_bin.48	D01	7	distinct	0
ERR4836908_bin.48	D01	7	standard	0
ERR4836908_bin.48	D01	21	distinct	0
ERR4836908_bin.48	D01	21	standard	0
ERR4836908_bin.48	D01	35	distinct	0
ERR4836908_bin.48	D01	35	standard	0
ERR4836908_bin.48	D06	7	distinct	0
ERR4836908_bin.48	D06	7	standard	0
ERR4836908_bin.48	D06	21	distinct	0
ERR4836908_bin.48	D06	21	standard	0
ERR4836908_bin.48	D06	35	distinct	0
ERR4836908_bin.48	D06	35	standard	0
ERR4836908_bin.60	B03	7	distinct	0.7476352120576445
ERR4836908_bin.60	B03	7	standard	4.620619703990028
ERR4836908_bin.60	B03	21	distinct	224.24972293256747
ERR4836908_bin.60	B03	21	standard	0.9897883850684569
ERR4836908_bin.60	B03	35	distinct	71.20533896660868
ERR4836908_bin.60	B03	35	standard	109.68299557335725
ERR4836908_bin.60	B06	7	distinct	12.596046779899334
ERR4836908_bin.60	B06	7	standard	41.537358657791124
ERR4836908_bin.60	B06	21	distinct	1612.4762482897213
ERR4836908_bin.60	B06	21	standard	4.800746610331488
ERR4836908_bin.60	B06	35	distinct	659.9954377448404
ERR4836908_bin.60	B06	35	standard	1106.3762067628097
ERR4836908_bin.60	D01	7	distinct	1.4281822210962634
ERR4836908_bin.60	D01	7	standard	6.875019571022918
ERR4836908_bin.60	D01	21	distinct	145.6844935858123
ERR4836908_bin.60	D01	21	standard	0.768223131929052
ERR4836908_bin.60	D01	35	distinct	51.15076966885757
ERR4836908_bin.60	D01	35	standard	166.06881718189138
ERR4836908_bin.60	D06	7	distinct	1.3863280212612537
ERR4836908_bin.60	D06	7	standard	3.7525531445761406
ERR4836908_bin.60	D06	21	distinct	114.01808750808966
ERR4836908_bin.60	D06	21	standard	0.5837149456575732
ERR4836908_bin.60	D06	35	distinct	42.852517230763596
ERR4836908_bin.60	D06	35	standard	88.95681894308551
ERR4836913_bin.14	B03	7	distinct	0.113471987384175
ERR4836913_bin.14	B03	7	standard	0.07243918598603222
ERR4836913_bin.14	B03	21	distinct	4.1029850400650965
ERR4836913_bin.14	B03	21	standard	0
ERR4836913_bin.14	B03	35	distinct	1.0081914496846145
ERR4836913_bin.14	B03	35	standard	0.014432602627437004
ERR4836913_bin.14	B06	7	distinct	2.7622903288231258
ERR4836913_bin.14	B06	7	standard	0.9102755275602823
ERR4836913_bin.14	B06	21	distinct	86.41799538315742
ERR4836913_bin.14	B06	21	standard	0.05726196041623617
ERR4836913_bin.14	B06	35	distinct	24.400912705583952
ERR4836913_bin.14	B06	35	standard	0.40048683066926943
ERR4836913_bin.14	D01	7	distinct	0
ERR4836913_bin.14	D01	7	standard	0
ERR4836913_bin.14	D01	21	distinct	0
ERR4836913_bin.14	D01	21	standard	0
ERR4836913_bin.14	D01	35	distinct	0
ERR4836913_bin.14	D01	35	standard	0
ERR4836913_bin.14	D06	7	distinct	0
ERR4836913_bin.14	D06	7	standard	0.011809799926846977
ERR4836913_bin.14	D06	21	distinct	1.081190133717892
ERR4836913_bin.14	D06	21	standard	0
ERR4836913_bin.14	D06	35	distinct	0.25276776934505535
ERR4836913_bin.14	D06	35	standard	0.011444984654367373
ERR4836913_bin.18	B03	7	distinct	0
ERR4836913_bin.18	B03	7	standard	0
ERR4836913_bin.18	B03	21	distinct	0.6297073902520007
ERR4836913_bin.18	B03	21	standard	0
ERR4836913_bin.18	B03	35	distinct	0.337026774260271
ERR4836913_bin.18	B03	35	standard	0
ERR4836913_bin.18	B06	7	distinct	0
ERR4836913_bin.18	B06	7	standard	0.02261460613624224
ERR4836913_bin.18	B06	21	distinct	4.466589937068813
ERR4836913_bin.18	B06	21	standard	0.008770854068594723
ERR4836913_bin.18	B06	35	distinct	2.628517843864491
ERR4836913_bin.18	B06	35	standard	0.0273240976672397
ERR4836913_bin.18	D01	7	distinct	0
ERR4836913_bin.18	D01	7	standard	0
ERR4836913_bin.18	D01	21	distinct	0
ERR4836913_bin.18	D01	21	standard	0
ERR4836913_bin.18	D01	35	distinct	0
ERR4836913_bin.18	D01	35	standard	0
ERR4836913_bin.18	D06	7	distinct	0
ERR4836913_bin.18	D06	7	standard	0
ERR4836913_bin.18	D06	21	distinct	0.3437820898894044
ERR4836913_bin.18	D06	21	standard	9.28172798811675e-4
ERR4836913_bin.18	D06	35	distinct	0.14200727045408001
ERR4836913_bin.18	D06	35	standard	0
ERR4836913_bin.8	B03	7	distinct	0
ERR4836913_bin.8	B03	7	standard	0
ERR4836913_bin.8	B03	21	distinct	0
ERR4836913_bin.8	B03	21	standard	0
ERR4836913_bin.8	B03	35	distinct	0
ERR4836913_bin.8	B03	35	standard	0
ERR4836913_bin.8	B06	7	distinct	22.14230188367334
ERR4836913_bin.8	B06	7	standard	4.885728218603831
ERR4836913_bin.8	B06	21	distinct	428.6281511541378
ERR4836913_bin.8	B06	21	standard	7.8115020111982
ERR4836913_bin.8	B06	35	distinct	1732.519183620013
ERR4836913_bin.8	B06	35	standard	3.906646798221751
ERR4836913_bin.8	D01	7	distinct	1.2398482639057216
ERR4836913_bin.8	D01	7	standard	0.2809428722271555
ERR4836913_bin.8	D01	21	distinct	21.263873011202993
ERR4836913_bin.8	D01	21	standard	0.11335189439294456
ERR4836913_bin.8	D01	35	distinct	47.78832054379192
ERR4836913_bin.8	D01	35	standard	0.1425461702211824
ERR4836913_bin.8	D06	7	distinct	0.5716690157902717
ERR4836913_bin.8	D06	7	standard	0.05692906604628107
ERR4836913_bin.8	D06	21	distinct	10.238280722355615
ERR4836913_bin.8	D06	21	standard	0.037384141193345
ERR4836913_bin.8	D06	35	distinct	33.75783897976754
ERR4836913_bin.8	D06	35	standard	0.044777700272276094
ERR4836918_bin.11	B03	7	distinct	0.19970207821537753
ERR4836918_bin.11	B03	7	standard	0.2934042538683469
ERR4836918_bin.11	B03	21	distinct	9.275738558048811
ERR4836918_bin.11	B03	21	standard	0
ERR4836918_bin.11	B03	35	distinct	2.330778455535903
ERR4836918_bin.11	B03	35	standard	0.060096104203134784
ERR4836918_bin.11	B06	7	distinct	4.447331787143331
ERR4836918_bin.11	B06	7	standard	8.208390022644684
ERR4836918_bin.11	B06	21	distinct	272.34883875547894
ERR4836918_bin.11	B06	21	standard	0.11099083336487624
ERR4836918_bin.11	B06	35	distinct	85.83381211411962
ERR4836918_bin.11	B06	35	standard	1.141534963233027
ERR4836918_bin.11	D01	7	distinct	0.3831021164028238
ERR4836918_bin.11	D01	7	standard	0.7593704062687141
ERR4836918_bin.11	D01	21	distinct	34.035654839833136
ERR4836918_bin.11	D01	21	standard	0
ERR4836918_bin.11	D01	35	distinct	6.713278782703
ERR4836918_bin.11	D01	35	standard	0.15460950359334177
ERR4836918_bin.11	D06	7	distinct	3.9141544834406568
ERR4836918_bin.11	D06	7	standard	8.166918633453054
ERR4836918_bin.11	D06	21	distinct	184.86904525309708
ERR4836918_bin.11	D06	21	standard	0.07868584233549829
ERR4836918_bin.11	D06	35	distinct	62.37861993243934
ERR4836918_bin.11	D06	35	standard	0.7505388541614375
ERR4836918_bin.17	B03	7	distinct	0
ERR4836918_bin.17	B03	7	standard	0
ERR4836918_bin.17	B03	21	distinct	0.21587589862305986
ERR4836918_bin.17	B03	21	standard	0.01804458407439874
ERR4836918_bin.17	B03	35	distinct	0.035330636383626574
ERR4836918_bin.17	B03	35	standard	0.060829186555047716
ERR4836918_bin.17	B06	7	distinct	0.010131160122505927
ERR4836918_bin.17	B06	7	standard	0.41767036149019204
ERR4836918_bin.17	B06	21	distinct	1.2864363294617793
